New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Tue Aug 29 11:02:42 2023
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_Set1	Total_Set2	Total_Set3	Unique_Set1	Unique_Set2	Unique_Set3	Corrected_Set1	Corrected_Set2	Corrected_Set3	PSMs_Used_Set1	TotInt_126C_Set1	TotInt_127N_Set1	TotInt_127C_Set1	TotInt_128N_Set1	TotInt_128C_Set1	TotInt_129N_Set1	TotInt_129C_Set1	TotInt_130N_Set1	TotInt_130C_Set1	TotInt_131N_Set1	TotInt_131C_Set1	PSMs_Used_Set2	TotInt_126C_Set2	TotInt_127N_Set2	TotInt_127C_Set2	TotInt_128N_Set2	TotInt_128C_Set2	TotInt_129N_Set2	TotInt_129C_Set2	TotInt_130N_Set2	TotInt_130C_Set2	TotInt_131N_Set2	TotInt_131C_Set2	PSMs_Used_Set3	TotInt_126C_Set3	TotInt_127N_Set3	TotInt_127C_Set3	TotInt_128N_Set3	TotInt_128C_Set3	TotInt_129N_Set3	TotInt_129C_Set3	TotInt_130N_Set3	TotInt_130C_Set3	TotInt_131N_Set3	TotInt_131C_Set3
2414	1	sp|Q69ZK9|NLGN2_MOUSE (+1)	sp|Q69ZK9|NLGN2_MOUSE&sp|Q99K10|NLGN1_MOUSE	 	 	 	4.7	836	90988	Neuroligin-2 OS=Mus musculus OX=10090 GN=Nlgn2 PE=1 SV=2	4	4	1.000	1	3	0	1	3	0	1.000	3.000	0.000	1	33525.179688	22766.261719	11217.65625	8863.949219	5436.821289	5711.45752	3885.402832	150.0	150.0	150.0	150.0	3	51698.258789	92373.865234	59852.093751	18881.930664	24410.335449000002	107247.52539000001	5215.310791	7151.291504000001	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2415	1	sp|Q69ZQ2|ISY1_MOUSE	 	 	 	 	15.4	285	32989	Pre-mRNA-splicing factor ISY1 homolog OS=Mus musculus OX=10090 GN=Isy1 PE=1 SV=2	5	5	1.000	3	2	0	3	2	0	3.000	2.000	0.000	3	246643.476563	202194.65624999997	146667.980469	137332.205078	104833.503907	104558.214844	117682.726563	2792.337402	3675.405273	150.0	150.0	2	247184.132812	154144.359375	181266.664063	90157.341797	102388.363281	94744.185547	98289.667969	6898.974120999999	5267.932251	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2416	1	sp|Q69ZR2|HECD1_MOUSE	 	 	 	 	37.5	2618	290083	E3 ubiquitin-protein ligase HECTD1 OS=Mus musculus OX=10090 GN=Hectd1 PE=1 SV=2	171	171	1.000	77	47	47	77	47	47	77.000	47.000	47.000	77	3985328.524048	5612253.073974003	3400012.0072009997	3897818.336847999	3094023.5438229996	3087262.194521	4021114.659790001	155068.62243599998	148685.818237	150.0	150.0	47	2089819.4241939997	1853418.6376979998	3430481.8488740004	2419652.919433999	2768962.945558	2093245.895878	2977862.565797	119673.070982	133352.229494	150.0	150.0	47	1406312.2346169997	1294514.0435789998	1024885.1508790001	1038548.8430190001	1221196.1420900002	956145.2674560001	1256304.442384	37250.40149	44256.38800100001	150.0	150.0
2417	1	sp|Q69ZS7|HBS1L_MOUSE	 	 	 	 	50.9	682	75100	HBS1-like protein OS=Mus musculus OX=10090 GN=Hbs1l PE=1 SV=2	67	67	1.000	27	19	21	27	19	21	27.000	19.000	21.000	27	2451791.0737320003	2211307.634521	1506660.508542	1315729.328124	943073.271119	847459.283203	1450301.2722780004	31477.876404000002	44393.85363899999	150.0	150.0	19	1507277.8371580006	997983.797974	1679772.852785	757210.490722	891349.4570319997	625402.343629	1091965.0541990001	29902.619506	39846.849242	150.0	150.0	21	1708440.120118	1024190.6571670001	982727.8186049999	776012.814697	790459.0778809999	621208.195313	1047341.7414559998	27721.074707	31114.209839000003	150.0	150.0
2418	1	sp|Q69ZT1|FAN1_MOUSE	 	 	sp|Q69ZT1|FAN1_MOUSE, tr|Q68FG2|Q68FG2_MOUSE	 	1.8	1020	112923	Fanconi-associated nuclease 1 OS=Mus musculus OX=10090 GN=Fan1 PE=2 SV=2	5	1	0.200	1	3	1	0	1	0	0.000	1.015	0.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	35242.945312	26938.447266000003	40774.890625	21603.808594	20982.722656	19718.933594	37032.945312	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2419	1	sp|Q69ZU6|THS7A_MOUSE	 	 	 	 	1.3	1645	183525	Thrombospondin type-1 domain-containing protein 7A OS=Mus musculus OX=10090 GN=Thsd7a PE=1 SV=2	2	2	1.000	0	2	0	0	2	0	0.000	2.000	0.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	53349.710938000004	54206.521484	55116.466797	23183.209473	26224.627196999998	52808.291016	25480.904541	3445.047363	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2420	1	sp|Q69ZW3|EHBP1_MOUSE	 	 	 	 	6.8	1231	139103	EH domain-binding protein 1 OS=Mus musculus OX=10090 GN=Ehbp1 PE=1 SV=3	8	8	1.000	2	3	3	2	3	3	2.000	3.000	3.000	2	141374.445312	110673.8125	77065.839843	54967.302734	40283.525391	31744.695313	49610.066406	1284.567627	3377.1308590000003	150.0	150.0	3	22198.285155999998	13123.905762	12408.57959	6285.033325	6451.505371000001	7441.618897	6344.008057000001	150.0	150.0	150.0	150.0	3	18065.109864	12542.715332	6140.945923	4173.216674	6758.401855	5235.828858	4993.695312	150.0	150.0	150.0	150.0
2421	1	sp|Q69ZZ6|TMCC1_MOUSE	 	 	 	 	2.6	649	71642	Transmembrane and coiled-coil domains protein 1 OS=Mus musculus OX=10090 GN=Tmcc1 PE=1 SV=2	3	3	1.000	2	1	0	2	1	0	2.000	1.000	0.000	2	17881.89917	27301.337158	18253.124512	16923.393554	12633.160156	11054.028076999999	16871.890137	150.0	150.0	150.0	150.0	1	11006.691406	17445.462891	10218.071289	6001.610352000001	5683.32373	25307.867188	5771.929688	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422	1	sp|Q6A009|LTN1_MOUSE	 	 	 	 	17.3	1767	198919	E3 ubiquitin-protein ligase listerin OS=Mus musculus OX=10090 GN=Ltn1 PE=1 SV=3	36	36	1.000	22	9	5	22	9	5	22.000	9.000	5.000	22	808604.4592260001	1013716.3066390001	500575.57714900014	569754.2529290001	453589.68737999996	475542.58801400004	584332.8864749998	18746.913757000002	15731.199829000001	150.0	150.0	9	351796.182616	336456.22949199995	661965.895264	509514.640138	529998.301269	387570.65673900006	447129.967042	15537.157836999999	14971.035522000002	150.0	150.0	5	163258.577637	102491.083252	75283.841919	62405.899292	91836.486083	63155.368407999995	102243.506104	150.0	3674.094727	150.0	150.0
2423	1	sp|Q6A026|PDS5A_MOUSE	 	 	sp|Q4VA53|PDS5B_MOUSE, sp|Q6A026|PDS5A_MOUSE	 	15.0	1332	150326	Sister chromatid cohesion protein PDS5 homolog A OS=Mus musculus OX=10090 GN=Pds5a PE=1 SV=3	31	25	0.806	8	13	10	6	10	9	6.600	11.500	9.600	6	859503.826172	777380.468751	402379.15625	317341.57568400004	207078.071777	149476.308105	216469.025391	4236.588134	4156.918701	150.0	150.0	10	231891.58837900002	127567.12573200001	148013.624756	68182.889833	70408.42834599999	80066.085451	67379.43774499999	711.261108	1685.0323489999998	150.0	150.0	9	53685.124268	25837.163575	17365.297852000003	13350.731689999999	11919.089355	7391.761231	13250.284424000001	150.0	150.0	150.0	150.0
2424	1	sp|Q6A028|SWP70_MOUSE	 	 	 	 	20.7	585	68995	Switch-associated protein 70 OS=Mus musculus OX=10090 GN=Swap70 PE=1 SV=2	13	13	1.000	6	4	3	6	4	3	6.000	4.000	3.000	6	206422.751954	169022.116211	89315.598633	74546.513672	57080.36523499999	38377.341797	50757.771973999996	737.858154	150.0	150.0	150.0	4	35715.703613000005	46029.016601999996	39068.568848	33736.290833	24889.365234	19529.010132	32191.59375	150.0	1553.553467	150.0	150.0	3	7254.800293000001	10141.592773	4803.454102000001	3686.047119	2963.30127	2026.460571	3301.295898	150.0	150.0	150.0	150.0
2425	1	sp|Q6A037|N4BP1_MOUSE	 	 	 	 	4.3	893	99146	NEDD4-binding protein 1 OS=Mus musculus OX=10090 GN=N4bp1 PE=1 SV=2	5	5	1.000	1	3	1	1	3	1	1.000	3.000	1.000	1	20120.857422	14399.810547	7116.794922	7579.006348000001	3002.5385739999997	3306.986084	4046.271973	150.0	150.0	150.0	150.0	3	421087.37304700003	254008.328125	233814.27441399998	114922.322754	105508.130859	95222.511718	137000.44238199998	3802.966797	5169.486816	150.0	150.0	1	9904.036133	3122.6826170000004	708.632446	150.0	2604.7270510000003	1102.744385	2497.657715	150.0	150.0	150.0	150.0
2426	1	sp|Q6A058|ARMX2_MOUSE	 	 	 	 	27.4	784	81035	Armadillo repeat-containing X-linked protein 2 OS=Mus musculus OX=10090 GN=Armcx2 PE=2 SV=2	23	23	1.000	10	8	5	10	8	5	10.000	8.000	5.000	10	1293694.813476	1376109.8706049998	871137.651856	906687.3996580001	692917.737305	488672.872803	872934.888183	23866.019043	30290.231934	150.0	150.0	8	378519.707519	266074.926514	480032.97998099995	289559.673828	313694.826661	212671.784667	322460.58166400006	8184.166992	10249.236327999999	150.0	150.0	5	99888.234376	54186.330078	51226.967773	45069.42675900001	43088.919433999996	25246.763183	58830.719725999996	150.0	150.0	150.0	150.0
2427	1	sp|Q6A065|CE170_MOUSE	 	 	 	 	13.1	1588	175048	Centrosomal protein of 170 kDa OS=Mus musculus OX=10090 GN=Cep170 PE=1 SV=2	23	23	1.000	10	7	6	10	7	6	10.000	7.000	6.000	10	287784.863769	215674.352051	182985.061036	150428.901366	127863.77758699999	105784.126586	114078.414307	2140.7392579999996	647.1247559999999	150.0	150.0	7	106650.927734	78871.447265	73777.36877500001	29372.333252000004	29605.222167	29790.916748	30528.44403	150.0	150.0	150.0	150.0	6	2809.619141	5160.979004	3941.549072	3184.9013670000004	3171.2807620000003	766.45752	2546.443115	150.0	150.0	150.0	150.0
2428	1	sp|Q6A068|CDC5L_MOUSE	 	 	 	 	46.4	802	92188	Cell division cycle 5-like protein OS=Mus musculus OX=10090 GN=Cdc5l PE=1 SV=2	63	63	1.000	30	24	9	30	24	9	30.000	24.000	9.000	30	3211395.7050790004	1705656.12744	1127017.403806	787285.7105699999	577726.9008800001	421306.84936399997	623469.91089	25847.461792000002	24592.739805999998	150.0	150.0	24	1785884.4179710003	1243933.737795	1082095.9113749997	491673.222533	504586.47265799996	579360.678712	518927.884521	33503.01062	23898.521485	1631.350342	150.0	9	493713.48046899994	284170.010743	217887.71923800002	142583.46521	230049.08325300002	146845.655762	192835.259278	4025.8942869999996	2505.0859379999997	150.0	150.0
2429	1	sp|Q6A078|CE290_MOUSE	 	 	sp|P28741|KIF3A_MOUSE, sp|Q6A078|CE290_MOUSE	 	1.5	2472	289074	Centrosomal protein of 290 kDa OS=Mus musculus OX=10090 GN=Cep290 PE=1 SV=2	4	3	0.750	1	2	1	1	1	1	1.000	1.071	1.000	1	54857.11328099999	48989.402344	20960.677734	21092.273438	10143.335938	15228.558594	21597.136719	150.0	150.0	150.0	150.0	1	7479.337890999999	3565.6816409999997	4415.821777	1863.329346	150.0	2608.267822	1743.477173	150.0	150.0	150.0	150.0	1	150.0	17590.892578	72518.296875	90559.054688	8338.914062	6354.262207	1290.116211	150.0	150.0	150.0	150.0
2430	1	sp|Q6A085|ZN629_MOUSE	 	 	sp|Q6A085|ZN629_MOUSE, sp|Q8CJ78|ZN628_MOUSE, sp|Q8R0T2|ZN768_MOUSE, sp|Q8VIG1|REST_MOUSE	 	5.9	867	96032	Zinc finger protein 629 OS=Mus musculus OX=10090 GN=Znf629 PE=2 SV=2	5	2	0.400	3	1	1	2	0	0	2.400	0.000	0.250	2	205661.625	71528.875	38108.921875	23991.474609	17789.123047	17463.039062	24239.349609	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2431	1	sp|Q6A098|SBP2L_MOUSE	 	 	 	 	7.4	1086	119639	Selenocysteine insertion sequence-binding protein 2-like OS=Mus musculus OX=10090 GN=Secisbp2l PE=1 SV=2	7	7	1.000	2	2	3	2	2	3	2.000	2.000	3.000	2	39423.118653	36102.598633	23780.001465	22187.620361	14363.461914000001	13953.081909	24741.782227	150.0	150.0	150.0	150.0	2	36388.321778000005	24625.005615000002	33773.955322	16532.275574	24503.930785999997	21379.471924	25936.773925	843.142151	2438.903809	150.0	150.0	3	49874.252441	40498.354248999996	38334.252442000005	33285.074218999995	29574.330079	21992.968872	32369.541503999997	150.0	150.0	150.0	150.0
2432	1	sp|Q6A0A2|LAR4B_MOUSE	 	 	 	 	33.6	741	81626	La-related protein 4B OS=Mus musculus OX=10090 GN=Larp4b PE=1 SV=2	48	48	1.000	20	15	13	20	15	13	20.000	15.000	13.000	20	1336503.1569819998	980533.985839	757208.0412589998	651420.472412	483670.567259	428436.31384400005	695794.0650640001	21974.668822999996	23123.910522000002	150.0	150.0	15	1086634.5751959998	733671.3211650002	996856.7775870002	493352.52343700005	548120.0358889999	404134.039552	689250.443359	22550.940796000003	23126.563722	150.0	150.0	13	300390.642579	238844.209962	199603.20446799995	204385.09594700002	181291.33960000006	126300.86975	187922.69677700006	1582.830688	2696.764648	150.0	150.0
2433	1	sp|Q6A0A9|F120A_MOUSE	 	 	sp|Q6A0A9|F120A_MOUSE, sp|Q8C3F2|F120C_MOUSE	 	35.5	1112	121644	Constitutive coactivator of PPAR-gamma-like protein 1 OS=Mus musculus OX=10090 GN=FAM120A PE=1 SV=2	74	68	0.919	35	21	18	31	20	17	34.543	20.870	17.944	31	1496075.2651370002	2212151.447265	1271044.8438710002	1344337.8222659999	1126822.983641	1354817.630982	1490351.1960450003	51818.594908	38401.603025000004	150.0	150.0	20	891514.8432600001	573440.540529	1373269.451418	674241.7080079999	817595.8005390001	659976.349607	909396.6823720001	35317.065064	39061.25878799999	150.0	150.0	17	993173.258423	623589.950196	458188.231937	384477.808594	439250.96264599997	318301.19568	597519.54541	10174.823242999999	21301.974243	150.0	150.0
2434	1	sp|Q6A0D4|RFTN1_MOUSE	 	 	 	 	2.9	554	61536	Raftlin OS=Mus musculus OX=10090 GN=Rftn1 PE=1 SV=4	3	3	1.000	1	2	0	1	2	0	1.000	2.000	0.000	1	9634.479492	13163.203125	10036.276367	9129.626953	7644.83252	4698.587402	6637.281738000001	150.0	150.0	150.0	150.0	2	13300.35669	12484.792723999999	14600.359375	5067.657715	7324.888428	3353.10791	2086.444336	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2435	1	sp|Q6A4J8|UBP7_MOUSE	 	 	 	 	39.8	1103	128474	Ubiquitin carboxyl-terminal hydrolase 7 OS=Mus musculus OX=10090 GN=Usp7 PE=1 SV=1	70	70	1.000	33	22	15	33	22	15	33.000	22.000	15.000	33	1990943.7285130003	1612517.3804339997	1109827.3083480005	845700.5419920001	598838.044437	515801.203615	756683.465269	23736.212829	31119.425049	150.0	150.0	22	1138616.8095709998	848648.6225559999	947157.4804689997	412715.982667	464954.427248	462545.1872559999	433025.43310499995	21040.165222000003	15336.909912000001	1798.5924689999997	150.0	15	328050.6474610001	163889.721925	151205.875245	93765.954591	93253.80944900001	77086.51806700001	129308.49609500002	150.0	150.0	150.0	150.0
2436	1	sp|Q6AW69|CGNL1_MOUSE	 	 	sp|P59242|CING_MOUSE, sp|Q6AW69|CGNL1_MOUSE	 	25.5	1297	148167	Cingulin-like protein 1 OS=Mus musculus OX=10090 GN=Cgnl1 PE=1 SV=3	45	44	0.978	16	15	14	16	14	14	16.000	14.583	14.000	16	377761.002929	287552.20361299993	197226.490235	175063.189085	168563.85083100002	154416.896119	155675.675782	3124.510498	150.0	150.0	150.0	14	249985.486084	155523.220458	192159.97338900002	76916.749513	74439.25305300001	40520.517456	69264.227295	150.0	150.0	150.0	150.0	14	146409.887574	183709.04296900003	169305.956298	279243.63904000004	369723.415161	350619.26513500005	187426.70892300003	22776.345703	7385.019531	150.0	150.0
2437	1	sp|Q6DFV3|RHG21_MOUSE	 	 	 	 	2.3	1945	215872	Rho GTPase-activating protein 21 OS=Mus musculus OX=10090 GN=Arhgap21 PE=1 SV=2	4	4	1.000	0	3	1	0	3	1	0.000	3.000	1.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2560.527832	2216.535889	2802.29248	1688.250122	2000.0921629999998	1577.623047	2310.7236329999996	150.0	150.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2438	1	sp|Q6DFV7|NCOA7_MOUSE	 	 	 	 	15.1	943	106356	Nuclear receptor coactivator 7 OS=Mus musculus OX=10090 GN=Ncoa7 PE=1 SV=2	13	13	1.000	8	4	1	8	4	1	8.000	4.000	1.000	8	221730.02148599998	195615.425293	110962.12182600002	105991.53710999999	60462.474854	64317.195558	110843.076174	1595.590942	710.997925	150.0	150.0	4	46778.692383	30101.124512	44575.070313	24386.121094	23979.259278	17427.198242	29803.737305	150.0	150.0	150.0	150.0	1	33147.585938	14660.283203	13144.191406	8746.051758	11557.759766	6255.060547	17746.308594	150.0	150.0	150.0	150.0
2439	1	sp|Q6DFW4|NOP58_MOUSE	 	 	 	 	26.3	536	60342	Nucleolar protein 58 OS=Mus musculus OX=10090 GN=Nop58 PE=1 SV=1	25	25	1.000	12	7	6	12	7	6	12.000	7.000	6.000	12	1563875.2722180001	1472105.29834	842375.64038	668049.0251470001	459822.409423	316917.425781	618399.678222	15963.337524	20806.658081	150.0	150.0	7	1528464.347657	1262045.332031	1493921.388671	544546.111818	590710.875976	541198.643554	725315.072752	24606.039428	31876.119752	4783.696655	150.0	6	2095164.402343	913420.25	712468.913087	401226.630249	441736.46875	254077.30224499997	593164.58496	10404.055665	24164.795898	150.0	150.0
2440	1	sp|Q6DFW5|AT11B_MOUSE	 	 	sp|P98197|AT11A_MOUSE, sp|Q6DFW5|AT11B_MOUSE, sp|Q9QZW0|AT11C_MOUSE	 	2.6	1175	133535	Phospholipid-transporting ATPase IF OS=Mus musculus OX=10090 GN=Atp11b PE=1 SV=1	2	1	0.500	2	0	0	1	0	0	1.500	0.000	0.000	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2441	1	sp|Q6DG52|CHUR_MOUSE	 	 	 	 	16.1	112	12858	Protein Churchill OS=Mus musculus OX=10090 GN=Churc1 PE=3 SV=1	2	2	1.000	2	0	0	2	0	0	2.000	0.000	0.000	2	42367.695313000004	21233.148925	19219.908204	12962.581054999999	8040.541992	8311.890381	15741.454102	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2442	1	sp|Q6DIB4|NOL4L_MOUSE	 	 	 	 	7.7	494	53912	Nucleolar protein 4-like OS=Mus musculus OX=10090 GN=Nol4l PE=2 SV=1	3	3	1.000	1	2	0	1	2	0	1.000	2.000	0.000	1	18099.044922	11435.595703	9263.963867	6638.677734000001	3942.764648	2752.022461	5848.902344	150.0	150.0	150.0	150.0	2	46184.539061999996	47298.441406000005	33387.574219	10949.865722999999	12950.395508000001	26116.208983999997	10104.904785	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2443	1	sp|Q6DIC0|SMCA2_MOUSE	 	 	sp|Q3TKT4|SMCA4_MOUSE, sp|Q6DIC0|SMCA2_MOUSE	 	8.3	1577	180251	Probable global transcription activator SNF2L2 OS=Mus musculus OX=10090 GN=Smarca2 PE=1 SV=1	16	3	0.188	9	4	3	2	1	0	2.636	1.231	0.000	2	72532.795898	62740.642578	38234.810547	32983.05664	27415.169922	16443.051758	16981.958008	150.0	150.0	150.0	150.0	1	2251.955078	814.0481570000001	2054.708984	1676.555054	2082.692627	2250.887451	150.0	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2444	1	sp|Q6DID3|SCAF8_MOUSE	 	 	sp|Q6DID3|SCAF8_MOUSE, sp|Q7TSH6|SCAF4_MOUSE	 	9.8	1268	139570	SR-related and CTD-associated factor 8 OS=Mus musculus OX=10090 GN=Scaf8 PE=1 SV=1	22	17	0.773	11	7	4	8	6	3	10.400	6.750	4.000	8	469141.90625	228530.356446	155925.962403	108423.11547699998	66251.289185	43097.213623	72182.47461	150.0	150.0	150.0	150.0	6	129958.879882	76383.213867	65500.48852499999	21316.758545	26995.500976	27222.078125	23049.706663999998	769.567993	150.0	150.0	150.0	3	13463.857422	8376.40332	6822.694823999999	4173.105469	2576.644043	3181.124268	1969.8884280000002	150.0	150.0	150.0	150.0
2445	1	sp|Q6DVA0|LEMD2_MOUSE	 	 	 	 	10.8	511	57506	LEM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Lemd2 PE=1 SV=1	12	12	1.000	4	3	5	4	3	5	4.000	3.000	5.000	4	316016.81836000003	358207.24707	161043.21581999998	157040.47509799997	102097.82324299999	103897.3667	180098.269043	4243.40332	4182.522949	150.0	150.0	3	100817.021485	78772.473633	142220.988282	85339.47167900001	148678.99023500003	163613.013671	89435.41113300002	7648.030762	150.0	150.0	150.0	5	83639.236328	77807.803711	62934.519531	46759.646971999995	56089.59716800001	36742.458984000004	64640.945311999996	150.0	150.0	150.0	150.0
2446	1	sp|Q6EDY6|CARL1_MOUSE	 	 	 	 	4.7	1374	151859	F-actin-uncapping protein LRRC16A OS=Mus musculus OX=10090 GN=Carmil1 PE=1 SV=2	5	5	1.000	4	1	0	4	1	0	4.000	1.000	0.000	4	78508.61914	115075.457031	102513.087524	126124.542968	150724.93896600002	106314.766602	99353.91577200001	3757.8420409999994	3990.413086	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2447	1	sp|Q6GQT1|A2MG_MOUSE	 	 	sp|Q61838|PZP_MOUSE, sp|Q6GQT1|A2MG_MOUSE	 	9.6	1474	164351	Alpha-2-macroglobulin-P OS=Mus musculus OX=10090 GN=A2m PE=2 SV=2	12	10	0.833	6	6	0	4	6	0	4.308	6.000	0.000	4	60734.848143999996	88035.163087	33415.257812	22099.035034	5720.28418	8806.979491999999	1251.165283	150.0	150.0	150.0	150.0	6	426263.665039	78829.32519399999	164837.97753899998	43491.94164999999	40379.008301999995	50741.302734	35724.602782999995	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2448	1	sp|Q6GQT9|NOMO1_MOUSE	 	 	 	 	44.1	1214	133418	BOS complex subunit NOMO1 OS=Mus musculus OX=10090 GN=Nomo1 PE=1 SV=1	67	67	1.000	41	16	10	41	16	10	41.000	16.000	10.000	41	1694540.8764620004	1715028.3264169998	1097905.0396130004	893574.8073720001	649556.858398	530781.641847	934971.2109390001	16948.506590999998	27547.260558	150.0	150.0	16	476870.553712	358983.757812	599995.5991209999	246653.574095	327463.218017	269349.71289	352235.35754500004	11989.522339	10057.372559	150.0	150.0	10	1214238.266602	644848.1127930001	502323.678711	306140.540526	372039.207521	252014.39269900002	535730.888915	8526.657959	19625.096435	150.0	150.0
2450	1	sp|Q6GU68|ISLR_MOUSE	 	 	 	 	11.0	428	45614	Immunoglobulin superfamily containing leucine-rich repeat protein OS=Mus musculus OX=10090 GN=Islr PE=1 SV=1	3	3	1.000	2	0	1	2	0	1	2.000	0.000	1.000	2	44203.726074	63012.320313000004	35105.867675999994	45017.575682999995	39448.306153000005	34543.174804999995	14352.264648	1716.997314	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	7894.182129000001	6127.267578	3248.833496	3759.642578	4957.164062	4893.09375	2351.7653809999997	150.0	150.0	150.0	150.0
2451	1	sp|Q6GV12|KDSR_MOUSE	 	 	 	 	14.8	332	35955	3-ketodihydrosphingosine reductase OS=Mus musculus OX=10090 GN=Kdsr PE=1 SV=1	12	12	1.000	4	2	6	4	2	6	4.000	2.000	6.000	4	183596.734374	303859.947266	153839.013672	219674.027344	140262.855468	120570.898437	252538.513672	2862.794678	12250.059327	150.0	150.0	2	63199.695312	38832.496094	137327.90625	63653.796875	73769.265625	53708.78515599999	88165.90625	3906.329346	5351.146484000001	150.0	150.0	6	161218.11279199997	83825.06689399999	72073.78002900002	66682.222656	124428.5625	109173.91162	144274.947266	3899.476562	7585.934569999999	150.0	150.0
2452	1	sp|Q6GYP7|RGPA1_MOUSE	 	 	 	 	8.4	2035	229387	Ral GTPase-activating protein subunit alpha-1 OS=Mus musculus OX=10090 GN=Ralgapa1 PE=1 SV=1	12	12	1.000	6	2	4	6	2	4	6.000	2.000	4.000	6	51322.36377000001	70837.707275	16457.569091999998	19813.956665	18696.808594000002	16646.154418	12470.375	150.0	150.0	150.0	150.0	2	15486.232909999999	12953.821289	20689.649414	16538.915527	20637.770508	15597.951172	15301.8125	150.0	150.0	150.0	150.0	4	85107.657226	92390.759766	59161.701173	54183.64745999999	58168.421387	34524.027832	49334.436523000004	2351.215576	1976.4710690000002	150.0	150.0
